index,n_lsRestaurants,avg_dist_from_home,median_dist_from_home,total_visits,min_dist_from_home,max_dist_from_home,sd_dist_from_home,avg_income,average_weekly_vistor_difference,count_new_bus_past_year,total_businesses,average_visitors,new_business_proportion,count_bigger_places_by_tract,Arts/Sports,Gas Stations,Health,Hotel,Movie,Transport,avg_dwell_time,min_dwell_time,max_dwell_time,sd_dwell_time,Total_Hotels,Total_Gas_Convenience,street_address_count,is_strip,total_land_per_tract,total_acres_per_tract,total_population_estimate,median_age_total,median_age_male,median_age_female,unknown_race,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,two_races_including_some_other_race,two_races_excluding_some_other_race_and_three_or_more_races,commute_unkown,commute_less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,annual_income_unknown,annual_income_less_than_$10_000,annual_income_$10_000_to_$14_999,annual_income_$15_000_to_$19_999,annual_income_$20_000_to_$24_999,annual_income_$25_000_to_$29_999,annual_income_$30_000_to_$34_999,annual_income_$35_000_to_$39_999,annual_income_$40_000_to_$44_999,annual_income_$45_000_to_$49_999,annual_income_$50_000_to_$59_999,annual_income_$60_000_to_$74_999,annual_income_$75_000_to_$99_999,annual_income_$100_000_to_$124_999,annual_income_$125_000_to_$149_999,annual_income_$150_000_to_$199_999,annual_income_$200_000_or_more,weekend_pct_by_tract,prediction,tract,diff
866,8,5784.843054930238,5933.841379310345,2497,4910.416149068323,6921.045714285714,703.4042580853638,31080,-0.02,6,10975,42.83599088838269,0.0005466970387243736,1,0,2,3,1,1,0,11.907360513305397,8.430722891566266,25.671314741035857,2.3637572449237028,0,0,35,1,6864366243,1696221.840012797,2789,35.9,28.75,43.55,2789,1680,660,0,163,0,171,115,9,106,1265,36,164,119,225,109,79,250,25,33,142,52,31,615,20,9,29,44,28,63,25,28,35,64,50,75,76,46,23,0,31.32,4.15625,08005087100,3.84375
867,3,5215.115766590864,5084.207920792079,1327,4557.154929577465,6200.038461538462,565.2639310803908,63964,0.14,5,8853,28.196769456681352,0.0005647803004631198,0,0,2,15,0,0,0,24.660022089253108,6.944444444444445,58.516129032258064,8.755992712721467,0,0,30,1,5420636577,1339468.46994883,5824,42.775,40.6,44.025,5824,5263,122,40,38,0,215,146,24,122,3050,62,239,559,476,672,73,254,130,176,259,107,43,1704,22,16,15,41,9,0,63,33,0,114,183,233,263,253,193,266,27.3,2.6153846153846154,08005005630,0.3846153846153846
868,10,3685.424213608236,3649.6315789473683,9556,3080.852998065764,4289.554054054054,324.3364612404885,34851,0,9,11433,46.78194699553923,0.0007871949619522435,1,0,2,9,1,0,0,11.881707682804125,9.071072319201996,17.904810644831116,1.7387344444311117,0,0,48,1,12970975535,3205197.859478296,4420,30.5,30.2,30.75,4420,3294,188,0,69,0,436,433,34,399,2297,22,275,255,425,253,126,305,86,78,280,53,139,1073,109,8,53,25,125,16,52,35,57,24,129,203,110,84,32,11,30.01,10.567164179104477,08001009001,-0.567164179104477
869,1,4531.692307692308,3972,1073,2926,6312,1046.7897261481082,50042,0.058,1,5496,19.395742358078603,0.0001819505094614265,0,0,1,12,0,0,0,11.73397435897436,9,20,2.1307426176251556,0,0,21,1,7454921547,1842151.2337717186,6186,46.75,48.35,46.675,6186,5715,0,19,77,0,171,204,17,187,2802,0,232,654,424,393,199,386,0,95,247,108,64,1669,16,0,0,0,32,39,95,75,21,231,187,256,310,115,150,142,24.27,2.6153846153846154,08069001807,-1.6153846153846154
870,4,6603.723222517698,6510.027173913043,2153,5183.931428571429,8462.38064516129,958.1436729447458,45859,-0.002,2,8489,33.20956531982566,0.00023559901048415596,1,0,3,10,0,0,0,19.37928548184676,8.183098591549296,29.256830601092897,4.376017288904663,0,0,25,1,7995612742,1975758.9378473675,4442,38.266666,35.1,44.133335,4442,3734,36,77,326,0,108,161,48,113,2461,94,255,279,536,303,194,211,30,87,290,182,0,882,15,0,7,0,50,11,59,39,7,73,112,148,130,91,86,54,27.63,2.9382716049382718,08059015800,1.0617283950617282
871,3,317053.34295805864,256365.6979591837,2654,56732.879310344826,822287.2142857143,204460.72098315626,37268,0.653,103,9976,325.5664595028067,0.010324779470729751,2,0,4,2,30,0,6,29.809668834755364,10.946428571428571,49.42857142857143,9.918710863053347,1,0,177,1,1099612431160,271720149.4289733,1708,32.9,33.7,32.3,1708,975,537,20,19,0,29,128,8,120,867,8,12,39,160,96,80,194,32,53,113,48,32,384,0,0,38,0,1,10,20,43,44,56,61,56,41,0,0,14,28.65,13,08031980000,-10
872,5,4102.524633851115,4046.2984293193717,3968,3573.661354581673,5050.468181818182,423.32682938871596,49758,0.036,6,6809,36.12850638860332,0.0008811866647084741,1,0,1,3,0,0,0,12.982518651004526,8.46774193548387,23.81578947368421,2.9908084497923806,0,0,19,1,3429504562,847449.0335389759,5506,39.82,39.84,39.98,5506,4612,121,57,40,0,485,191,12,179,2625,20,107,225,236,400,144,572,126,74,454,213,54,1423,14,0,38,61,36,89,11,24,24,112,147,168,181,164,286,68,28.23,4.15625,08059009833,0.84375
873,2,5466.246876070571,5528.420560747663,1909,4341.588235294118,6116.3026315789475,465.3842262068005,42871,-0.026,20,15368,19.38651743883394,0.0013014055179593961,0,0,1,54,8,0,0,30.230711864002306,7.859375,40.766169154228855,6.263507194276507,0,0,102,1,22524914585,5566027.61434269,2716,46.2,45.65,47.7,2716,2456,33,0,105,0,103,19,19,0,1486,29,72,206,257,169,113,281,29,68,84,109,69,602,11,16,31,23,5,24,0,3,35,53,79,82,68,63,48,61,24.05,2.9382716049382718,08059011904,-0.9382716049382718
874,1,15273.416666666666,13236,171,5878,30616,7822.573715720344,48059,0.026,10,13000,25.671846153846154,0.0007692307692307692,0,0,4,4,2,0,0,65.71290322580646,4,1340,122.3814420771923,0,0,38,1,27154914508,6710125.512187062,5553,30.225,29.2,31.275,5553,5390,18,17,96,0,0,32,0,32,2586,237,186,267,472,283,173,430,91,91,179,82,95,1143,81,54,36,67,0,12,14,41,100,43,28,117,229,65,210,46,24.41,1.149171270718232,08059010100,-0.149171270718232
875,1,9004.615384615385,8139,503,3421,13016,3184.4923859871697,24921,0.026,2,6381,18.667920388653815,0.0003134304967873374,0,0,1,1,0,0,0,22.98076923076923,8,135.5,16.78775327581472,0,0,14,1,2242432266,554117.0808328307,3795,30.1,31.133333,28.2,3795,2880,261,37,232,0,236,149,85,64,1376,4,33,123,212,110,44,579,4,54,106,83,24,852,134,75,68,14,98,55,56,35,58,33,81,70,25,41,9,0,29.57,1.84375,08031004506,-0.84375
876,5,6501.596147129643,6512.665137614679,3653,5449.912371134021,8024.924778761062,653.7439821724578,61945,0.079,6,11015,77.49732183386291,0.0005447117566954153,0,1,2,6,1,1,0,15.418895834044188,8.936241610738255,21.195652173913043,2.2062825958860204,0,0,56,1,29669239660,7331428.788372976,3613,39.233334,35.4,41.5,3613,3250,0,13,139,0,20,191,0,191,2080,19,192,303,131,220,90,421,89,270,209,110,26,1036,26,0,0,0,0,8,10,10,25,70,59,201,198,141,161,127,33.99,4.15625,08059060400,0.84375
877,1,43363.5,21597,148,1360,119153,36477.592443232126,23073,0.103,0,0,0,0,1,0,2,0,2,0,0,31.512820512820515,5,1003,93.16871530719625,1,1,18,1,28558681720,7057003.944805139,1805,47.5,45.05,49.2,1805,1465,59,91,0,11,147,32,20,12,774,111,269,49,98,113,17,23,0,7,57,23,7,440,16,5,19,83,32,51,47,48,18,17,29,37,17,5,8,8,22.42,1.149171270718232,08105976800,-0.149171270718232
878,5,105890.44648591834,38385.36138613861,4133,14881.474285714286,577091.7821782178,171571.301776214,28071,0.652,4,6327,19.777619724988146,0.000632211158526948,1,0,2,3,0,0,0,12.658419171521638,8.745098039215685,21.793193717277486,2.786558543535968,0,0,29,1,6991146497,1727549.92305855,2128,34.066666,32,38.733334,2128,1844,18,81,32,0,62,91,41,50,909,214,248,176,47,42,23,91,0,34,23,11,0,515,19,27,11,36,31,19,3,37,18,82,128,60,8,17,13,6,25.02,6.517647058823529,08071000200,-1.5176470588235293
879,6,11839.483878566605,11400.07880910683,7712,8686.548295454546,17278.145061728395,2659.9185392385352,29599,0.184,8,10673,35.788063337393424,0.0007495549517474,1,0,2,19,5,0,0,11.762112965307432,8.011267605633803,23.100775193798448,3.1652304305184185,0,0,37,1,241926821133,59781419.45866219,4104,43.075,43.925,43.175,4104,3856,52,22,21,0,63,90,46,44,1549,250,518,348,167,60,35,64,0,74,0,7,26,1015,75,60,44,57,29,34,29,65,71,84,101,218,70,40,12,26,27.37,4.6,08089968300,1.4000000000000004
880,13,12162.732705419687,9717.443925233645,3687,6652.870967741936,29515.347619047618,6252.238617830749,29361,-0.065,49,52276,21.0387367051802,0.0009373326191751473,0,5,7,54,2,1,0,24.939815006534317,9.312056737588652,35.70967741935484,5.651758856065073,0,0,218,1,79402924958,19620890.07299152,2843,27.55,28.4,27.2,2843,2610,45,47,51,0,35,55,0,55,1683,125,352,337,348,190,82,99,12,24,61,39,14,396,0,0,0,32,23,27,10,13,0,37,38,56,64,47,28,21,29.3,13,08069000100,0
881,2,6504.172703253647,6371.08,2736,5996.494791666667,7591.6463414634145,477.28941085777524,44966,0.049,4,5037,51.54417311891999,0.0007941234862021044,1,0,2,0,1,0,0,8.133788521866641,6,10.831111111111111,1.0380266060430519,0,0,20,1,5718485139,1413068.4525249354,3071,37.85,33.25,45.05,3071,2215,102,0,430,0,250,74,50,24,1628,9,51,120,173,283,160,404,39,64,200,117,8,627,0,7,0,0,14,29,28,24,15,45,33,158,164,11,32,67,32.59,2.4761904761904763,08005083900,-0.4761904761904763
882,3,6546.169680606821,7049.636363636364,635,2894.392156862745,11284.42857142857,2326.100569713347,103281,-0.114,2,4785,19.934169278996865,0.0004179728317659352,0,0,0,3,0,0,0,30.04078101651173,9.025,70.12962962962963,9.639083341968625,0,0,25,1,3014662519,744939.332194049,4199,44.425,47.575,43.125,4199,3762,71,0,80,19,45,222,33,189,1691,8,225,265,258,350,136,198,54,53,99,45,0,1185,30,10,0,0,0,11,0,0,19,26,29,52,43,61,161,743,19.3,1.84375,08031004303,1.15625
883,1,11784.76923076923,12309,531,5426,16999,3754.4255697742046,44292,-0.232,4,4660,19.068454935622317,0.0008583690987124463,0,0,3,10,0,0,0,63.73397435897436,10,399,48.50305676671798,0,0,28,1,711002114,175692.44870812588,4999,33.6,34.45,33.525,4999,4398,73,0,285,28,32,183,21,162,3168,35,212,290,806,507,252,368,239,97,318,44,0,692,0,0,35,0,0,0,70,31,0,55,28,149,45,127,49,103,23.55,1.84375,08031002803,-0.84375
884,3,9586.688278281632,9890.92857142857,754,5028.631578947368,15467.052631578947,2662.3238681498974,29763,0.177,3,12377,16.6091136785974,0.00024238506907974468,1,1,3,5,2,0,1,14.562061735877897,6.193548387096774,68.60606060606061,8.10116128138895,0,0,137,1,143962715413,35573961.73027557,3628,44.866665,41.4,47.266666,3628,3491,10,20,52,0,25,30,4,26,1344,0,213,155,284,295,30,90,0,65,84,108,20,1086,57,41,52,64,37,91,38,37,80,126,142,176,48,59,22,16,25.79,1.84375,08043978200,1.15625
885,2,8259.9727506815,8148.384615384615,2513,6963.316062176165,10364.425149700599,993.4168690892114,25717,-0.061,8,9219,17.914958238420652,0.0008677730773402755,0,0,0,1,0,1,0,12.888611688429728,7.920454545454546,27.3943661971831,4.2684587636326,0,0,32,1,13356074067,3300357.779187036,2754,44.9,46.15,47.5,2754,2327,33,29,0,0,205,160,123,37,1100,13,54,83,258,213,85,98,62,49,78,107,0,610,54,14,3,26,65,42,36,15,90,46,95,70,45,0,9,0,23.28,4.15625,08005005552,-2.15625
886,1,6187.2307692307695,5155,249,1815,12754,3146.7667839081582,66447,-0.045,3,5997,17.939302984825748,0.0005002501250625312,0,0,1,14,0,0,0,26.71153846153846,5,281,27.210531551134487,0,0,21,1,6999723069,1729669.2401555476,5109,35.7,35.5,36.6,5109,4549,142,0,141,0,32,245,37,208,2410,49,199,310,357,524,262,313,36,146,60,99,55,1418,16,11,9,9,13,11,6,60,31,89,103,227,239,240,181,173,21.28,1.149171270718232,08041006901,-0.149171270718232
887,6,4369.970881474674,4190.053719008264,3741,3373.2972972972975,5507.392857142857,658.0864877331703,39346,0.053,7,8755,48.03917761279269,0.0007995431182181611,1,0,5,2,2,0,0,21.292008395820204,12.409090909090908,39.96808510638298,4.610045110224409,0,0,33,1,14134421781,3492691.6880831663,4325,42.066666,44.1,39.5,4325,4019,0,24,21,0,31,230,96,134,1956,44,162,422,637,374,32,130,0,30,39,44,42,1162,0,31,0,24,43,16,43,53,75,146,167,265,142,78,51,28,25.3,4.166666666666667,08077001703,1.833333333333333
888,2,3827.3999858141624,3854.1960784313724,858,1893.375,7086.047619047619,1506.9436397740953,60179,0.061,1,5458,21.06815683400513,0.00018321729571271528,1,0,1,1,0,0,0,44.36377670031657,20.305882352941175,187.72549019607843,24.565900062548465,0,0,13,1,9274118670,2291684.6330812005,7376,40.9,38.066666,40.9,7376,6471,33,43,300,0,31,498,21,477,3247,56,313,366,414,308,288,534,137,144,311,376,0,2094,28,15,39,0,13,32,0,95,61,153,149,408,329,224,355,193,23.6,1.84375,08013013508,0.15625
889,1,224244.9090909091,23858,148,8326,1208879,369441.34956240474,57943,0.013,4,6826,75.26076765309112,0.0005859947260474656,1,1,3,2,10,0,1,25.634615384615383,5.5,179,29.224290943347786,1,1,39,1,399522771916,98724227.01767117,3722,51,50.5,53,3722,3515,0,7,185,0,15,0,0,0,1584,19,371,432,409,244,22,26,0,6,22,9,24,1178,7,0,9,17,19,76,6,23,33,49,97,183,174,172,170,143,25.08,1.149171270718232,08077001600,-0.149171270718232
890,1,7361.7692307692305,7858,940,1704,10369,2276.307798235487,49729,0.194,5,14325,11.518813263525306,0.00034904013961605586,0,0,3,13,5,0,1,9.801282051282051,7,14.5,0.9413091213142011,2,1,37,1,1503894731640,371620481.56875306,9621,42.75,40.483334,45.45,9621,9080,4,318,4,0,100,115,31,84,4479,37,341,453,377,899,294,1276,118,216,270,78,120,2509,27,0,29,61,56,11,85,111,40,252,330,422,337,162,377,209,21.98,2.3636363636363638,08067970600,-1.3636363636363638
891,6,4821.74948325808,4857.742990654206,3603,3813.191489361702,5578.712264150943,425.5152593172905,71578,-0.054,18,11701,50.948551405862744,0.0015383300572600633,1,1,1,7,0,0,0,18.766350869855547,8.18421052631579,30.29787234042553,4.115278639250539,0,0,52,1,44650290538,11033327.0825556,4754,37,38.2,36.6,4754,4180,11,18,396,0,33,116,0,116,2453,72,162,342,381,264,174,259,101,236,346,95,21,1416,14,0,9,23,28,12,18,76,25,46,88,209,206,183,218,261,24.65,4.15625,08001009408,1.84375
892,3,4080.7363864506697,4121.798701298701,2260,3492.4015748031497,4888.902702702702,388.1618921038965,42535,0.103,3,2380,57.438655462184876,0.0012605042016806723,0,0,0,1,0,0,0,13.880806080380626,8.836065573770492,21.1010101010101,3.4213860777084104,0,0,6,1,1487056015,367459.5440675407,3056,34,35.6,32.1,3056,2184,370,17,191,0,139,155,15,140,1648,30,72,227,241,223,44,239,86,58,239,106,83,804,20,24,0,0,49,73,62,20,85,14,60,179,134,48,24,12,24.53,2.9382716049382718,08005081300,0.061728395061728225
893,1,4040,3894,330,2034,7650,1444.246920255213,38375,0.097,2,6809,17.88294903803789,0.000293728888236158,0,0,0,3,0,0,0,25.09294871794872,5,163,29.202949723260637,0,0,16,1,14215940791,3512835.4741579886,3161,33.7,31.15,33.15,3161,2828,33,90,35,0,67,108,13,95,1561,41,125,177,423,331,69,108,12,49,126,95,5,844,34,16,18,9,44,13,33,49,41,84,73,230,89,61,40,10,21.71,1.149171270718232,08101002914,-0.149171270718232
894,12,6951.167369438267,6935.11724137931,4565,6083.118131868132,7905.357954545455,590.7594522953434,58771,-0.065,27,14444,45.872403766269734,0.001869288285793409,1,0,3,31,6,0,0,14.293558803274635,7.872427983539095,21.941913439635535,3.4809698556701814,0,0,73,1,34787368564,8596145.984344065,4533,44.533333,43.6,43.766666,4533,3813,103,3,347,0,61,206,24,182,2287,96,246,193,273,407,314,259,10,44,97,247,101,1218,15,7,17,8,6,37,18,52,12,116,58,238,212,117,126,179,29.32,9.304347826086957,08013013212,2.695652173913043
895,8,6947.120960611287,6795.993548387097,2312,5589.901408450704,9482.66935483871,1142.9313701048425,80082,0.074,11,16131,71.68693819354039,0.0006819168061496497,2,0,1,23,0,0,0,23.962906293019987,10.8375,62.86764705882353,8.497980763913386,0,0,95,1,13332214479,3294461.9465891505,3946,45.2,45.266666,45.133335,3946,3612,26,0,170,0,48,90,0,90,1911,46,146,159,179,306,175,322,91,140,231,96,20,1114,0,0,12,0,2,22,8,10,12,10,69,107,162,138,186,376,34.59,5.6976744186046515,08059012054,2.3023255813953485
896,1,9938.76923076923,10786,655,5784,13112,2158.4388321904544,37830,-0.252,2,4755,22.33459516298633,0.0004206098843322818,0,0,2,0,0,0,1,42.83974358974359,5,126.5,15.117495438098416,0,0,10,1,14301291235,3533926.0281935083,4528,32,31.966667,31.766666,4528,4273,28,9,32,0,137,49,14,35,2127,21,170,165,187,298,115,495,139,135,281,90,31,1124,9,31,41,58,47,39,22,64,107,143,95,252,123,36,48,9,27.2,1.149171270718232,08123002004,-0.149171270718232
897,1,0,0,0,0,0,0,0,0.127,6,7439,9.438365371689743,0.0008065600215082673,0,0,3,3,6,0,0,108.41176470588235,4,982,207.1868133427671,0,0,69,1,1565148205462,386756544.5927039,4366,44.375,46.55,41.05,4366,3928,3,29,13,27,292,74,22,52,1429,151,211,154,147,246,135,236,12,15,104,5,13,1103,63,27,40,64,90,100,39,49,53,94,169,153,100,29,11,22,18.41,1.149171270718232,08021974900,-0.149171270718232
898,5,7815.567933445588,7755.610169491525,3792,7237.110204081632,9691.615120274913,634.291236577604,54504,0.019,13,14382,16.164372131831456,0.0009039076623557225,0,0,2,36,0,0,0,14.952414069509047,9.229591836734693,51.78235294117647,4.069416450489123,0,0,52,1,51051608628,12615127.232015807,4608,41.8,38.85,46.1,4608,4126,16,0,180,0,79,207,32,175,2205,50,117,409,190,608,194,252,57,76,96,111,45,1135,21,0,32,18,0,25,24,0,43,40,125,178,125,151,188,165,19.66,4.166666666666667,08013060900,0.833333333333333
899,3,3484.4089116623586,3382.5378151260506,2077,2793.398843930636,4583.216494845361,542.7800399769591,38918,0.011,7,5802,41.147707687004484,0.001206480523957256,0,0,1,6,1,0,0,24.23472246104717,7.222222222222222,113.364,24.947045937885132,0,0,14,1,5886873236,1454678.0574933272,3483,33.8,32.65,32.85,3483,2800,8,175,54,0,351,95,0,95,1751,8,141,317,197,158,182,235,130,33,120,145,85,793,40,0,31,8,28,7,10,12,31,85,130,236,112,29,26,8,25.14,2.9382716049382718,08001009307,0.061728395061728225
900,2,8152.960581211581,8126.712328767123,1238,6883.79104477612,9914.622222222222,922.1802809963591,63507,-0.106,14,6227,42.437610406295164,0.0022482736470210373,0,0,0,17,2,0,0,35.118665191937126,9.448717948717949,53.226851851851855,8.307843317702986,0,0,29,1,15783352728,3900151.398996261,3892,39.7,36.3,41.2,3892,3447,27,8,174,0,41,195,41,154,1943,28,370,319,285,354,106,196,81,18,127,51,8,1084,0,12,0,0,0,7,26,74,30,80,68,157,211,166,151,102,12.39,2.6153846153846154,08069001607,-0.6153846153846154
901,2,2074.3076923076924,2149,276,1440,2653,399.90631915808,38193,-0.081,2,4212,30.14316239316239,0.0004748338081671415,0,0,1,0,0,0,0,20.302418820832067,6.466666666666667,97.44444444444444,15.359674728357481,0,0,13,1,2453822496,606352.7442863911,6099,28.32,28.94,29.8,6099,5695,0,109,75,22,53,145,0,145,3397,72,176,813,971,470,116,393,27,83,97,133,46,1268,40,7,54,22,47,16,171,25,17,72,201,226,145,104,79,42,24.4,1.84375,08069001104,0.15625
902,3,15741.981154140043,9207.388888888889,876,6136.125,88238.43396226416,21927.51775831116,60388,-0.102,2,5160,12.423062015503875,0.0003875968992248062,0,0,0,1,0,0,0,62.18122334133524,11.017857142857142,654.75,71.89486879402237,0,0,11,1,5163143568,1275840.561697022,3530,36.1,36,35.6,3530,1983,1199,0,0,0,142,206,10,196,1813,0,51,207,547,280,103,279,95,52,85,58,56,974,47,0,53,0,26,0,9,34,0,70,97,145,150,61,131,151,27.6,1.84375,08031003603,1.15625
903,5,6835.302760224328,6795.019736842105,12255,6566.215602836879,7498.539070227497,283.3255126488171,72603,0.075,15,9208,88.69026933101651,0.001629018245004344,2,0,2,15,3,0,1,13.706505130646756,7.831625183016105,31.765151515151516,3.917845306172929,0,0,45,1,107237571712,26498981.08122156,7807,44.525,42.375,46.125,7807,7116,229,0,188,58,32,184,0,184,3724,23,139,503,457,707,243,736,167,129,335,285,0,2183,0,17,0,14,21,11,61,0,38,31,247,194,276,341,474,458,27.11,6.857142857142857,08035013901,-1.8571428571428568
904,3,3935.1584198636465,3915.764705882353,2363,3181.4966887417218,4726.548913043478,408.2278673137599,27035,0.039,7,7786,21.26894425892628,0.0008990495761623426,0,0,1,4,0,0,0,18.188400965225693,9.391566265060241,31.24390243902439,4.984620862489802,0,0,22,1,6423862036,1587370.8798396164,7162,33.65,30.7,36.075,7162,6241,40,89,0,0,495,297,34,263,2715,0,389,437,407,435,142,224,145,70,158,308,0,1610,115,37,82,95,28,88,171,113,123,48,274,237,68,131,0,0,24.5,4.166666666666667,08123001300,-1.166666666666667
905,5,52330.12772971432,16226,297,7059,237242.41463414635,79083.06147130587,53008,-0.023,12,18948,9.09304412075153,0.0006333122229259025,0,0,2,15,4,0,0,45.40512627999141,6,378.5238095238095,36.772686338486984,1,1,148,1,769281868346,190093689.6461476,6379,35.4,37.633335,34.266666,6379,4825,76,9,9,21,1401,38,0,38,3316,88,559,285,350,326,0,275,42,214,782,273,122,1392,92,0,0,0,29,74,20,0,0,0,173,295,333,89,228,59,21.57,2.6666666666666665,08045951803,2.3333333333333335
906,2,6181.984282154798,6301.82,1202,4775.583333333333,7897.533333333334,804.7476781670279,75088,-0.081,14,15529,9.795350634297122,0.0009015390559598171,0,0,2,41,0,0,0,52.062777258830025,17.014705882352942,101.02439024390245,19.078303125169647,0,0,72,1,46923607123,11595075.844820805,7365,46.075,45.05,47.7,7365,6783,64,0,301,0,141,76,0,76,3425,13,325,564,601,719,217,416,93,113,160,175,29,1898,10,0,12,0,71,17,51,35,39,73,96,278,176,85,327,628,22.28,2.3636363636363638,08013013003,-0.36363636363636376
907,6,5640.75089505295,4645.9655172413795,523,2743.777777777778,10993.387096774193,2410.766231839759,65145,-0.011,9,14017,60.512734536634085,0.0006420774773489334,0,0,4,13,1,0,0,66.87293227492118,12.267857142857142,248.44444444444446,41.13972751967364,1,1,53,1,8925509084,2205541.3282984723,5739,40.375,37.4,40.775,5739,5070,177,91,89,0,32,280,39,241,3348,0,108,347,474,843,309,488,271,231,191,86,0,1162,0,0,0,0,16,12,29,0,0,86,34,147,177,172,213,276,29.45,4.181818181818182,08031004304,1.8181818181818183
908,1,5522.384615384615,5363,365,851,13990,4174.99799477919,25052,-0.065,0,0,0,0,0,0,1,2,0,0,0,17.753205128205128,8,91,10.44717847306025,0,0,10,1,1315891553,325163.884366325,4761,33.85,34.725,34.825,4761,3420,65,371,36,0,711,158,31,127,1906,21,195,579,529,135,0,12,9,56,72,213,85,1029,62,62,106,93,29,52,43,89,57,154,54,152,38,8,0,30,27.75,1.84375,08101001000,-0.84375
909,1,9281.846153846154,9314,351,4958,13347,2136.3029921710486,44387,-0.006,4,9037,16.574526944782562,0.00044262476485559365,0,0,5,1,0,0,1,17.08974358974359,7,46,6.714809626558774,0,0,51,1,276521214241,68329880.16930929,5460,38.975,36.5,39.675,5460,4890,36,24,22,0,151,337,9,328,2405,55,193,225,277,381,191,508,46,65,233,147,84,1399,49,31,28,21,98,69,123,52,52,117,125,203,184,94,99,54,22.97,1.84375,08123001700,-0.84375
910,4,3518.7032171510646,3400.5471698113206,1925,2983.089285714286,4247.0873786407765,409.2957740303236,44721,0.41,2,5795,60.70871440897325,0.0003451251078515962,1,0,0,1,0,0,0,17.92786422320123,8.154761904761905,128.84761904761905,14.287478328596418,0,0,27,1,4125738065,1019492.0789900423,2716,43.25,37.95,49.15,2716,2357,0,205,15,0,87,52,0,52,1302,10,188,296,314,88,44,56,26,52,69,89,70,720,0,39,14,16,0,39,0,78,0,97,106,91,99,87,21,33,29.23,2.9382716049382718,08123001413,1.0617283950617282
911,1,6471,6227,539,2139,11048,2142.812209846366,47648,-0.019,0,0,0,0,0,0,0,0,0,0,1,13.721153846153847,5,181,15.183739220777131,0,0,6,1,21426640985,5294638.297298425,6731,31.9,31.75,31.6,6731,5019,593,88,418,51,187,375,65,310,2928,18,375,398,677,774,179,271,0,82,57,42,55,1928,57,10,27,126,6,45,31,89,40,133,336,436,281,103,177,31,27.75,1.149171270718232,08041004502,-0.149171270718232
